freq[Hz],db:Trc2_S21,ang:Trc2_S21
1.393097699233078E+011,-6.65E+00,6.363897660112205E+001
1.393297765921974E+011,-6.64E+00,2.341886274028748E+001
1.393497832610870E+011,-6.66E+00,-1.73E+01
1.393697899299767E+011,-6.84E+00,-5.67E+01
1.393897965988663E+011,-6.67E+00,-9.52E+01
1.394098032677559E+011,-6.62E+00,-1.36E+02
1.394298099366455E+011,-6.51E+00,-1.75E+02
1.394498166055352E+011,-6.48E+00,1.451328938479121E+002
1.394698232744248E+011,-6.54E+00,1.058913366673585E+002
1.394898299433145E+011,-6.44E+00,6.703745856346815E+001
1.395098366122041E+011,-6.30E+00,2.787262325016555E+001
1.395298432810937E+011,-6.11E+00,-1.19E+01
1.395498499499833E+011,-6.08E+00,-5.27E+01
1.395698566188730E+011,-6.17E+00,-9.25E+01
1.395898632877626E+011,-6.24E+00,-1.31E+02
1.396098699566522E+011,-6.11E+00,-1.70E+02
1.396298766255418E+011,-5.98E+00,1.492159090884369E+002
1.396498832944315E+011,-6.03E+00,1.087014216194631E+002
1.396698899633211E+011,-6.22E+00,6.841633942024252E+001
1.396898966322108E+011,-6.33E+00,3.053844728938412E+001
1.397099033011004E+011,-6.03E+00,-8.62E+00
1.397299099699900E+011,-6.00E+00,-5.06E+01
1.397499166388796E+011,-6.26E+00,-9.08E+01
1.397699233077693E+011,-6.40E+00,-1.30E+02
1.397899299766589E+011,-6.48E+00,-1.69E+02
1.398099366455485E+011,-6.42E+00,1.511460168462863E+002
1.398299433144381E+011,-6.56E+00,1.112040981226346E+002
1.398499499833278E+011,-6.62E+00,7.237158238045011E+001
1.398699566522174E+011,-6.58E+00,3.265090695007363E+001
1.398899633211070E+011,-6.64E+00,-6.47E+00
1.399099699899967E+011,-6.55E+00,-4.70E+01
1.399299766588863E+011,-6.68E+00,-8.71E+01
1.399499833277759E+011,-6.69E+00,-1.27E+02
1.399699899966656E+011,-6.70E+00,-1.67E+02
1.399899966655552E+011,-6.68E+00,1.531683297719366E+002
1.400100033344448E+011,-6.76E+00,1.126315959292386E+002
1.400300100033344E+011,-6.85E+00,7.339921518789868E+001
1.400500166722241E+011,-6.67E+00,3.349960660606651E+001
1.400700233411137E+011,-6.59E+00,-7.90E+00
1.400900300100033E+011,-6.71E+00,-4.94E+01
1.401100366788930E+011,-7.00E+00,-9.00E+01
1.401300433477826E+011,-7.16E+00,-1.28E+02
1.401500500166722E+011,-6.95E+00,-1.67E+02
1.401700566855619E+011,-6.76E+00,1.525963439185955E+002
1.401900633544515E+011,-6.67E+00,1.112884262761924E+002
1.402100700233411E+011,-6.87E+00,6.961450817463772E+001
1.402300766922307E+011,-7.23E+00,3.056591999492856E+001
1.402500833611204E+011,-7.18E+00,-6.79E+00
1.402700900300100E+011,-6.92E+00,-4.58E+01
1.402900966988996E+011,-6.70E+00,-8.65E+01
1.403101033677893E+011,-6.68E+00,-1.28E+02
1.403301100366789E+011,-6.98E+00,-1.67E+02
1.403501167055685E+011,-6.91E+00,1.554932778951698E+002
1.403701233744582E+011,-6.58E+00,1.166419165723496E+002
1.403901300433478E+011,-6.31E+00,7.595136229475109E+001
1.404101367122374E+011,-6.29E+00,3.433527513425934E+001
1.404301433811270E+011,-6.51E+00,-4.57E+00
1.404501500500167E+011,-6.31E+00,-4.29E+01
1.404701567189063E+011,-6.01E+00,-8.28E+01
1.404901633877959E+011,-5.76E+00,-1.25E+02
1.405101700566856E+011,-5.94E+00,-1.68E+02
1.405301767255752E+011,-6.46E+00,1.531936923373568E+002
1.405501833944648E+011,-6.49E+00,1.161484079929312E+002
1.405701900633545E+011,-6.26E+00,7.766689486769479E+001
1.405901967322441E+011,-5.94E+00,3.746031838316360E+001
1.406102034011337E+011,-5.90E+00,-4.28E+00
1.406302100700234E+011,-6.12E+00,-4.47E+01
1.406502167389130E+011,-6.26E+00,-8.33E+01
1.406702234078026E+011,-6.08E+00,-1.22E+02
1.406902300766922E+011,-6.01E+00,-1.62E+02
1.407102367455819E+011,-5.94E+00,1.573939404251089E+002
1.407302434144715E+011,-5.85E+00,1.177435729228453E+002
1.407502500833611E+011,-5.64E+00,7.671828045168573E+001
1.407702567522508E+011,-5.77E+00,3.509390373258930E+001
1.407902634211404E+011,-5.94E+00,-4.74E+00
1.408102700900300E+011,-5.94E+00,-4.42E+01
1.408302767589197E+011,-5.78E+00,-8.38E+01
1.408502834278093E+011,-5.64E+00,-1.25E+02
1.408702900966989E+011,-5.78E+00,-1.66E+02
1.408902967655885E+011,-5.85E+00,1.536485127183329E+002
1.409103034344782E+011,-5.80E+00,1.136147300277546E+002
1.409303101033678E+011,-5.68E+00,7.297890663256918E+001
1.409503167722574E+011,-5.75E+00,3.192468959343952E+001
1.409703234411471E+011,-5.84E+00,-7.83E+00
1.409903301100367E+011,-5.79E+00,-4.74E+01
1.410103367789263E+011,-5.59E+00,-8.72E+01
1.410303434478160E+011,-5.47E+00,-1.29E+02
1.410503501167056E+011,-5.66E+00,-1.70E+02
1.410703567855952E+011,-5.79E+00,1.498212520388637E+002
1.410903634544848E+011,-5.95E+00,1.106294600104237E+002
1.411103701233745E+011,-5.81E+00,7.296772325217111E+001
1.411303767922641E+011,-5.37E+00,3.244110850906876E+001
1.411503834611537E+011,-5.33E+00,-1.02E+01
1.411703901300433E+011,-5.56E+00,-5.10E+01
1.411903967989330E+011,-5.72E+00,-9.01E+01
1.412104034678226E+011,-5.65E+00,-1.30E+02
1.412304101367123E+011,-5.54E+00,-1.70E+02
1.412504168056019E+011,-5.56E+00,1.495401809317095E+002
1.412704234744915E+011,-5.67E+00,1.095842503217518E+002
1.412904301433811E+011,-5.57E+00,7.013984504351033E+001
1.413104368122708E+011,-5.51E+00,2.898675956580089E+001
1.413304434811604E+011,-5.57E+00,-1.18E+01
1.413504501500500E+011,-5.78E+00,-5.27E+01
1.413704568189396E+011,-6.07E+00,-9.23E+01
1.413904634878293E+011,-6.13E+00,-1.31E+02
1.414104701567189E+011,-6.14E+00,-1.69E+02
1.414304768256086E+011,-5.81E+00,1.511244878708106E+002
1.414504834944982E+011,-5.87E+00,1.094930682091884E+002
1.414704901633878E+011,-6.04E+00,7.024936600837073E+001
1.414904968322774E+011,-6.01E+00,3.044986311887714E+001
1.415105035011671E+011,-5.92E+00,-9.43E+00
1.415305101700567E+011,-5.87E+00,-5.11E+01
1.415505168389463E+011,-6.26E+00,-9.21E+01
1.415705235078359E+011,-6.36E+00,-1.31E+02
1.415905301767256E+011,-6.31E+00,-1.70E+02
1.416105368456152E+011,-6.21E+00,1.505147283886645E+002
1.416305435145048E+011,-6.18E+00,1.087591781064773E+002
1.416505501833945E+011,-6.45E+00,6.826922822661629E+001
1.416705568522841E+011,-6.57E+00,2.904984455252315E+001
1.416905635211737E+011,-6.60E+00,-1.04E+01
1.417105701900634E+011,-6.56E+00,-4.91E+01
1.417305768589530E+011,-6.32E+00,-8.99E+01
1.417505835278426E+011,-6.35E+00,-1.31E+02
1.417705901967322E+011,-6.61E+00,-1.72E+02
1.417905968656219E+011,-6.71E+00,1.490460172712466E+002
1.418106035345115E+011,-6.81E+00,1.102987312189440E+002
1.418306102034011E+011,-6.43E+00,7.193815942525960E+001
1.418506168722908E+011,-6.20E+00,3.029296587938630E+001
1.418706235411804E+011,-6.30E+00,-1.06E+01
1.418906302100700E+011,-6.31E+00,-5.06E+01
1.419106368789597E+011,-6.33E+00,-8.95E+01
1.419306435478493E+011,-5.89E+00,-1.30E+02
1.419506502167389E+011,-5.78E+00,-1.72E+02
1.419706568856285E+011,-5.94E+00,1.461127020789138E+002
1.419906635545182E+011,-6.11E+00,1.061283274717826E+002
1.420106702234078E+011,-6.06E+00,6.702947631426937E+001
1.420306768922974E+011,-5.93E+00,2.654831448359895E+001
1.420506835611871E+011,-5.87E+00,-1.50E+01
1.420706902300767E+011,-6.09E+00,-5.59E+01
1.420906968989663E+011,-6.10E+00,-9.41E+01
1.421107035678560E+011,-5.93E+00,-1.35E+02
1.421307102367456E+011,-5.83E+00,-1.75E+02
1.421507169056352E+011,-5.69E+00,1.435755482324518E+002
1.421707235745248E+011,-5.96E+00,1.024029909132340E+002
1.421907302434145E+011,-5.97E+00,6.358444634324648E+001
1.422107369123041E+011,-5.93E+00,2.362367385743724E+001
1.422307435811937E+011,-5.90E+00,-1.65E+01
1.422507502500834E+011,-5.95E+00,-5.67E+01
1.422707569189730E+011,-5.98E+00,-9.65E+01
1.422907635878626E+011,-6.15E+00,-1.36E+02
1.423107702567523E+011,-6.19E+00,-1.75E+02
1.423307769256419E+011,-6.06E+00,1.466751371275013E+002
1.423507835945315E+011,-5.86E+00,1.076968524700371E+002
1.423707902634211E+011,-5.58E+00,6.663677001956445E+001
1.423907969323108E+011,-5.65E+00,2.544503939619115E+001
1.424108036012004E+011,-5.70E+00,-1.42E+01
1.424308102700900E+011,-5.65E+00,-5.40E+01
1.424508169389797E+011,-5.59E+00,-9.35E+01
1.424708236078693E+011,-5.56E+00,-1.35E+02
1.424908302767589E+011,-5.67E+00,-1.74E+02
1.425108369456486E+011,-5.68E+00,1.462663966318691E+002
1.425308436145382E+011,-5.68E+00,1.065869974866234E+002
1.425508502834278E+011,-5.55E+00,6.695848161661627E+001
1.425708569523174E+011,-5.56E+00,2.673963284116378E+001
1.425908636212071E+011,-5.49E+00,-1.29E+01
1.426108702900967E+011,-5.45E+00,-5.37E+01
1.426308769589863E+011,-5.43E+00,-9.32E+01
1.426508836278760E+011,-5.39E+00,-1.34E+02
1.426708902967656E+011,-5.53E+00,-1.74E+02
1.426908969656552E+011,-5.52E+00,1.464935827370114E+002
1.427109036345449E+011,-5.43E+00,1.067755473233579E+002
1.427309103034345E+011,-5.30E+00,6.599929459914466E+001
1.427509169723241E+011,-5.29E+00,2.470057666800997E+001
1.427709236412138E+011,-5.44E+00,-1.63E+01
1.427909303101034E+011,-5.70E+00,-5.65E+01
1.428109369789930E+011,-5.90E+00,-9.47E+01
1.428309436478826E+011,-5.63E+00,-1.33E+02
1.428509503167723E+011,-5.35E+00,-1.75E+02
1.428709569856619E+011,-5.50E+00,1.431584566913003E+002
1.428909636545515E+011,-5.78E+00,1.032909878322517E+002
1.429109703234412E+011,-5.87E+00,6.466590931432248E+001
1.429309769923308E+011,-5.68E+00,2.590206771893798E+001
1.429509836612204E+011,-5.47E+00,-1.57E+01
1.429709903301101E+011,-5.66E+00,-5.74E+01
1.429909969989997E+011,-5.92E+00,-9.62E+01
1.430110036678893E+011,-5.87E+00,-1.35E+02
1.430310103367789E+011,-5.78E+00,-1.74E+02
1.430510170056686E+011,-5.69E+00,1.460128579159203E+002
1.430710236745582E+011,-5.56E+00,1.063304133434596E+002
1.430910303434478E+011,-5.45E+00,6.552398053941349E+001
1.431110370123375E+011,-5.48E+00,2.481034411544834E+001
1.431310436812271E+011,-5.59E+00,-1.53E+01
1.431510503501167E+011,-5.58E+00,-5.49E+01
1.431710570190064E+011,-5.50E+00,-9.58E+01
1.431910636878960E+011,-5.62E+00,-1.37E+02
1.432110703567856E+011,-5.70E+00,-1.77E+02
1.432310770256752E+011,-5.96E+00,1.421267426124668E+002
1.432510836945649E+011,-6.06E+00,1.035122937924504E+002
1.432710903634545E+011,-5.99E+00,6.288328497909087E+001
1.432910970323441E+011,-6.22E+00,2.305391942355360E+001
1.433111037012337E+011,-6.21E+00,-1.58E+01
1.433311103701234E+011,-6.19E+00,-5.59E+01
1.433511170390130E+011,-6.16E+00,-9.64E+01
1.433711237079027E+011,-6.36E+00,-1.38E+02
1.433911303767923E+011,-6.76E+00,-1.75E+02
1.434111370456819E+011,-6.30E+00,1.466095404026130E+002
1.434311437145715E+011,-6.09E+00,1.049100946563030E+002
1.434511503834612E+011,-6.07E+00,6.335797592992792E+001
1.434711570523508E+011,-6.21E+00,2.180472717720504E+001
1.434911637212404E+011,-6.46E+00,-1.76E+01
1.435111703901300E+011,-6.30E+00,-5.73E+01
1.435311770590197E+011,-6.28E+00,-9.79E+01
1.435511837279093E+011,-6.25E+00,-1.39E+02
1.435711903967990E+011,-6.43E+00,1.797242022900045E+002
1.435911970656886E+011,-6.64E+00,1.412270157673766E+002
1.436112037345782E+011,-6.37E+00,1.017433706185446E+002
1.436312104034678E+011,-6.22E+00,6.046913409522750E+001
1.436512170723575E+011,-6.22E+00,1.871304955955870E+001
1.436712237412471E+011,-6.38E+00,-2.30E+01
1.436912304101367E+011,-6.79E+00,-6.36E+01
1.437112370790263E+011,-7.02E+00,-1.01E+02
1.437312437479160E+011,-6.71E+00,-1.39E+02
1.437512504168056E+011,-6.27E+00,-1.79E+02
1.437712570856952E+011,-6.09E+00,1.387501210192666E+002
1.437912637545849E+011,-6.04E+00,9.716325228895221E+001
1.438112704234745E+011,-6.30E+00,5.543582816813311E+001
1.438312770923641E+011,-6.42E+00,1.674232908685504E+001
1.438512837612538E+011,-6.19E+00,-2.33E+01
1.438712904301434E+011,-6.12E+00,-6.43E+01
1.438912970990330E+011,-6.09E+00,-1.06E+02
1.439113037679226E+011,-6.39E+00,-1.46E+02
1.439313104368123E+011,-6.47E+00,1.751531773026039E+002
1.439513171057019E+011,-6.35E+00,1.355535361952911E+002
1.439713237745915E+011,-6.17E+00,9.587691028310940E+001
1.439913304434812E+011,-5.99E+00,5.403942261870414E+001
1.440113371123708E+011,-6.30E+00,1.224522553818532E+001
1.440313437812604E+011,-6.54E+00,-2.58E+01
1.440513504501501E+011,-6.33E+00,-6.45E+01
1.440713571190397E+011,-6.18E+00,-1.05E+02
1.440913637879293E+011,-6.21E+00,-1.45E+02
1.441113704568189E+011,-6.37E+00,1.739417289765392E+002
1.441313771257086E+011,-6.40E+00,1.361473326063906E+002
1.441513837945982E+011,-6.14E+00,9.629396499266844E+001
1.441713904634878E+011,-6.10E+00,5.598261404804993E+001
1.441913971323775E+011,-6.04E+00,1.571563355576262E+001
1.442114038012671E+011,-6.21E+00,-2.47E+01
1.442314104701567E+011,-6.32E+00,-6.21E+01
1.442514171390464E+011,-5.96E+00,-1.01E+02
1.442714238079360E+011,-5.72E+00,-1.41E+02
1.442914304768256E+011,-5.67E+00,1.780113969126277E+002
1.443114371457152E+011,-5.78E+00,1.375946503108042E+002
1.443314438146049E+011,-5.85E+00,9.915348891395939E+001
1.443514504834945E+011,-5.58E+00,6.015753903266340E+001
1.443714571523841E+011,-5.36E+00,1.901053459088911E+001
1.443914638212737E+011,-5.44E+00,-2.21E+01
1.444114704901634E+011,-5.59E+00,-6.17E+01
1.444314771590530E+011,-5.57E+00,-1.01E+02
1.444514838279427E+011,-5.40E+00,-1.41E+02
1.444714904968323E+011,-5.38E+00,1.776985226232781E+002
1.444914971657219E+011,-5.47E+00,1.378618711549561E+002
1.445115038346115E+011,-5.44E+00,9.814379699199606E+001
1.445315105035012E+011,-5.44E+00,5.785219240236818E+001
1.445515171723908E+011,-5.38E+00,1.821001257866347E+001
1.445715238412804E+011,-5.30E+00,-2.25E+01
1.445915305101700E+011,-5.34E+00,-6.28E+01
1.446115371790597E+011,-5.36E+00,-1.03E+02
1.446315438479493E+011,-5.43E+00,-1.43E+02
1.446515505168390E+011,-5.37E+00,1.775725482959843E+002
1.446715571857286E+011,-5.33E+00,1.368005682659783E+002
1.446915638546182E+011,-5.39E+00,9.687506094943417E+001
1.447115705235078E+011,-5.35E+00,5.680363793203801E+001
1.447315771923975E+011,-5.39E+00,1.669613185710448E+001
1.447515838612871E+011,-5.29E+00,-2.31E+01
1.447715905301767E+011,-5.33E+00,-6.41E+01
1.447915971990664E+011,-5.40E+00,-1.04E+02
1.448116038679560E+011,-5.35E+00,-1.43E+02
1.448316105368456E+011,-5.28E+00,1.774091356884466E+002
1.448516172057352E+011,-4.99E+00,1.377582401996694E+002
1.448716238746249E+011,-4.91E+00,9.557566873451138E+001
1.448916305435145E+011,-5.11E+00,5.456831737918697E+001
1.449116372124041E+011,-5.25E+00,1.564550842628307E+001
1.449316438812938E+011,-5.18E+00,-2.30E+01
1.449516505501834E+011,-4.94E+00,-6.35E+01
1.449716572190730E+011,-4.98E+00,-1.04E+02
1.449916638879627E+011,-5.09E+00,-1.44E+02
1.450116705568523E+011,-5.14E+00,1.764340143589078E+002
1.450316772257419E+011,-5.01E+00,1.370015879961536E+002
1.450516838946315E+011,-4.96E+00,9.587767045295976E+001
1.450716905635212E+011,-5.16E+00,5.505189356114271E+001
1.450916972324108E+011,-5.46E+00,1.521044799430336E+001
1.451117039013005E+011,-5.68E+00,-2.26E+01
1.451317105701901E+011,-5.42E+00,-6.15E+01
1.451517172390797E+011,-5.33E+00,-1.03E+02
1.451717239079693E+011,-5.52E+00,-1.44E+02
1.451917305768590E+011,-5.95E+00,1.762782155544966E+002
1.452117372457486E+011,-6.01E+00,1.392815131602018E+002
1.452317439146382E+011,-5.82E+00,1.000785570103642E+002
1.452517505835278E+011,-5.62E+00,5.907081586835434E+001
1.452717572524175E+011,-5.68E+00,1.661474449704268E+001
1.452917639213071E+011,-6.05E+00,-2.38E+01
1.453117705901967E+011,-6.13E+00,-6.37E+01
1.453317772590864E+011,-6.21E+00,-1.03E+02
1.453517839279760E+011,-5.99E+00,-1.44E+02
1.453717905968656E+011,-5.99E+00,1.739985245839766E+002
1.453917972657553E+011,-6.29E+00,1.321785516434206E+002
1.454118039346449E+011,-6.67E+00,9.277308849745099E+001
1.454318106035345E+011,-6.61E+00,5.418317806852063E+001
1.454518172724241E+011,-6.48E+00,1.368251202352617E+001
1.454718239413138E+011,-6.45E+00,-2.76E+01
1.454918306102034E+011,-6.59E+00,-6.92E+01
1.455118372790930E+011,-6.82E+00,-1.08E+02
1.455318439479827E+011,-6.66E+00,-1.48E+02
1.455518506168723E+011,-6.53E+00,1.718734186415180E+002
1.455718572857619E+011,-6.42E+00,1.298757103489957E+002
1.455918639546516E+011,-6.69E+00,8.811700299595235E+001
1.456118706235412E+011,-6.79E+00,4.836180596267482E+001
1.456318772924308E+011,-6.92E+00,7.948002646432514E+000
1.456518839613204E+011,-7.02E+00,-3.24E+01
1.456718906302101E+011,-7.35E+00,-7.30E+01
1.456918972990997E+011,-7.59E+00,-1.08E+02
1.457119039679893E+011,-7.08E+00,-1.47E+02
1.457319106368790E+011,-6.87E+00,1.718089177255178E+002
1.457519173057686E+011,-6.78E+00,1.308633010877101E+002
1.457719239746582E+011,-6.96E+00,8.950054303492945E+001
1.457919306435479E+011,-7.02E+00,5.125468025981477E+001
1.458119373124375E+011,-7.10E+00,1.090057134117971E+001
1.458319439813271E+011,-7.23E+00,-2.76E+01
1.458519506502167E+011,-7.18E+00,-6.62E+01
1.458719573191064E+011,-7.19E+00,-1.04E+02
1.458919639879960E+011,-6.67E+00,-1.44E+02
1.459119706568856E+011,-6.62E+00,1.743071527453425E+002
1.459319773257753E+011,-6.69E+00,1.337631199030614E+002
1.459519839946649E+011,-6.79E+00,9.299604418840607E+001
1.459719906635545E+011,-7.06E+00,5.522985904680156E+001
1.459919973324442E+011,-6.60E+00,1.530376004044268E+001
1.460120040013338E+011,-6.66E+00,-2.65E+01
1.460320106702234E+011,-6.71E+00,-6.68E+01
1.460520173391130E+011,-6.90E+00,-1.08E+02
1.460720240080027E+011,-7.21E+00,-1.46E+02
1.460920306768923E+011,-6.92E+00,1.753065416950402E+002
1.461120373457819E+011,-6.86E+00,1.347206943880188E+002
1.461320440146716E+011,-6.84E+00,9.526687846074979E+001
1.461520506835612E+011,-6.73E+00,5.525600139154474E+001
1.461720573524508E+011,-6.64E+00,1.544494597682556E+001
1.461920640213405E+011,-6.43E+00,-2.47E+01
1.462120706902301E+011,-6.26E+00,-6.61E+01
1.462320773591197E+011,-6.36E+00,-1.08E+02
1.462520840280093E+011,-6.55E+00,-1.48E+02
1.462720906968990E+011,-6.63E+00,1.725310442331612E+002
1.462920973657886E+011,-6.35E+00,1.339231432106625E+002
1.463121040346782E+011,-6.26E+00,9.088728783600809E+001
1.463321107035679E+011,-6.65E+00,5.106853979748613E+001
1.463521173724575E+011,-6.58E+00,1.224309505919545E+001
1.463721240413471E+011,-6.53E+00,-2.63E+01
1.463921307102368E+011,-5.94E+00,-6.71E+01
1.464121373791264E+011,-5.96E+00,-1.11E+02
1.464321440480160E+011,-6.49E+00,-1.52E+02
1.464521507169056E+011,-6.61E+00,1.692919428898317E+002
1.464721573857953E+011,-6.44E+00,1.322122785897500E+002
1.464921640546849E+011,-5.87E+00,8.981665634516280E+001
1.465121707235745E+011,-6.03E+00,4.599034218589622E+001
1.465321773924642E+011,-6.43E+00,5.650922476394324E+000
1.465521840613538E+011,-6.75E+00,-3.35E+01
1.465721907302434E+011,-6.41E+00,-7.19E+01
1.465921973991331E+011,-6.40E+00,-1.15E+02
1.466122040680227E+011,-6.98E+00,-1.55E+02
1.466322107369123E+011,-7.06E+00,1.680318878347767E+002
1.466522174058019E+011,-6.89E+00,1.312630710514854E+002
1.466722240746916E+011,-6.35E+00,9.069747663187032E+001
1.466922307435812E+011,-6.44E+00,4.786787547599543E+001
1.467122374124708E+011,-6.68E+00,9.855584775348643E+000
1.467322440813605E+011,-6.60E+00,-2.83E+01
1.467522507502501E+011,-6.13E+00,-6.75E+01
1.467722574191397E+011,-5.97E+00,-1.11E+02
1.467922640880294E+011,-6.47E+00,-1.52E+02
1.468122707569190E+011,-6.68E+00,1.710197632369894E+002
1.468322774258086E+011,-6.48E+00,1.341660111997468E+002
1.468522840946982E+011,-6.09E+00,9.393451414174969E+001
1.468722907635879E+011,-6.15E+00,5.266193378106889E+001
1.468922974324775E+011,-6.25E+00,1.452273198399168E+001
1.469123041013671E+011,-6.04E+00,-2.46E+01
1.469323107702567E+011,-5.83E+00,-6.53E+01
1.469523174391464E+011,-5.88E+00,-1.07E+02
1.469723241080360E+011,-6.39E+00,-1.48E+02
1.469923307769257E+011,-6.71E+00,1.753172248331020E+002
1.470123374458153E+011,-6.45E+00,1.380948708644966E+002
1.470323441147049E+011,-6.15E+00,9.688586027456826E+001
1.470523507835945E+011,-6.43E+00,5.465989753793148E+001
1.470723574524842E+011,-6.80E+00,1.630793534816830E+001
1.470923641213738E+011,-6.87E+00,-2.17E+01
1.471123707902634E+011,-6.60E+00,-6.05E+01
1.471323774591531E+011,-6.32E+00,-1.03E+02
1.471523841280427E+011,-6.67E+00,-1.46E+02
1.471723907969323E+011,-7.28E+00,1.743130205296008E+002
1.471923974658220E+011,-7.49E+00,1.371791514862516E+002
1.472124041347116E+011,-7.43E+00,9.872948554639768E+001
1.472324108036012E+011,-7.40E+00,5.968066882385853E+001
1.472524174724908E+011,-7.16E+00,2.038180769621448E+001
1.472724241413805E+011,-7.00E+00,-2.05E+01
1.472924308102701E+011,-6.87E+00,-6.14E+01
1.473124374791597E+011,-6.85E+00,-1.03E+02
1.473324441480494E+011,-7.06E+00,-1.44E+02
1.473524508169390E+011,-7.29E+00,1.756622475507906E+002
1.473724574858286E+011,-7.33E+00,1.381398669190436E+002
1.473924641547182E+011,-7.01E+00,9.830601918168394E+001
1.474124708236079E+011,-6.83E+00,5.759084499983198E+001
1.474324774924975E+011,-6.77E+00,1.593292950302025E+001
1.474524841613872E+011,-7.10E+00,-2.46E+01
1.474724908302768E+011,-7.08E+00,-6.18E+01
1.474924974991664E+011,-6.80E+00,-1.01E+02
1.475125041680560E+011,-6.52E+00,-1.42E+02
1.475325108369457E+011,-6.40E+00,1.762135515795158E+002
1.475525175058353E+011,-6.68E+00,1.341331190558030E+002
1.475725241747249E+011,-7.16E+00,9.688123184035867E+001
1.475925308436145E+011,-6.85E+00,5.924254827053183E+001
1.476125375125042E+011,-6.66E+00,1.941051508013869E+001
1.476325441813938E+011,-6.60E+00,-2.10E+01
1.476525508502835E+011,-6.87E+00,-6.10E+01
1.476725575191731E+011,-6.89E+00,-9.76E+01
1.476925641880627E+011,-6.52E+00,-1.37E+02
1.477125708569523E+011,-6.36E+00,-1.78E+02
1.477325775258420E+011,-6.56E+00,1.406903024449444E+002
1.477525841947316E+011,-6.99E+00,1.026563681221375E+002
1.477725908636212E+011,-6.67E+00,6.553672094876870E+001
1.477925975325108E+011,-6.36E+00,2.461511715810927E+001
1.478126042014005E+011,-6.43E+00,-1.69E+01
1.478326108702901E+011,-6.76E+00,-5.68E+01
1.478526175391797E+011,-6.67E+00,-9.43E+01
1.478726242080694E+011,-6.36E+00,-1.35E+02
1.478926308769590E+011,-6.45E+00,-1.77E+02
1.479126375458486E+011,-6.87E+00,1.430545558770751E+002
1.479326442147383E+011,-6.86E+00,1.067655991698081E+002
1.479526508836279E+011,-6.19E+00,6.674145136510732E+001
1.479726575525175E+011,-6.04E+00,2.305659731700191E+001
1.479926642214071E+011,-6.29E+00,-1.92E+01
1.480126708902968E+011,-6.63E+00,-5.88E+01
1.480326775591864E+011,-6.50E+00,-9.68E+01
1.480526842280760E+011,-6.20E+00,-1.38E+02
1.480726908969657E+011,-6.07E+00,-1.79E+02
1.480926975658553E+011,-6.19E+00,1.385043463376765E+002
1.481127042347449E+011,-6.36E+00,9.880164619474968E+001
1.481327109036346E+011,-6.33E+00,5.831109027403088E+001
1.481527175725242E+011,-6.48E+00,1.777859522036951E+001
1.481727242414138E+011,-6.58E+00,-2.13E+01
1.481927309103034E+011,-6.46E+00,-6.03E+01
1.482127375791931E+011,-6.30E+00,-1.00E+02
1.482327442480827E+011,-6.16E+00,-1.40E+02
1.482527509169723E+011,-5.93E+00,1.788596987903555E+002
1.482727575858619E+011,-5.96E+00,1.368252822089709E+002
1.482927642547516E+011,-6.23E+00,9.637241304675898E+001
1.483127709236412E+011,-6.35E+00,5.792720148244639E+001
1.483327775925309E+011,-6.07E+00,1.925148900586824E+001
1.483527842614205E+011,-5.98E+00,-2.28E+01
1.483727909303101E+011,-6.23E+00,-6.33E+01
1.483927975991997E+011,-6.45E+00,-1.01E+02
1.484128042680894E+011,-6.27E+00,-1.39E+02
1.484328109369790E+011,-5.84E+00,-1.80E+02
1.484528176058686E+011,-5.77E+00,1.381688084953491E+002
1.484728242747582E+011,-6.12E+00,9.671584672928178E+001
1.484928309436479E+011,-6.48E+00,5.952451907293637E+001
1.485128376125375E+011,-6.10E+00,2.145460878167448E+001
1.485328442814272E+011,-5.86E+00,-2.02E+01
1.485528509503168E+011,-6.13E+00,-6.31E+01
1.485728576192064E+011,-7.01E+00,-1.01E+02
1.485928642880960E+011,-6.67E+00,-1.34E+02
1.486128709569857E+011,-6.05E+00,-1.74E+02
1.486328776258753E+011,-5.93E+00,1.438219910399654E+002
1.486528842947649E+011,-6.16E+00,1.026294250995450E+002
1.486728909636545E+011,-6.42E+00,6.624451668653497E+001
1.486928976325442E+011,-5.91E+00,2.745818382180701E+001
1.487129043014338E+011,-5.67E+00,-1.47E+01
1.487329109703234E+011,-5.73E+00,-5.73E+01
1.487529176392131E+011,-6.37E+00,-9.91E+01
1.487729243081027E+011,-6.79E+00,-1.34E+02
1.487929309769923E+011,-6.26E+00,-1.72E+02
1.488129376458820E+011,-6.05E+00,1.467146255409812E+002
1.488329443147716E+011,-6.32E+00,1.046422648807855E+002
1.488529509836612E+011,-6.83E+00,6.828128035222328E+001
1.488729576525508E+011,-6.28E+00,3.126241027876084E+001
1.488929643214405E+011,-5.81E+00,-1.03E+01
1.489129709903301E+011,-5.67E+00,-5.33E+01
1.489329776592197E+011,-6.12E+00,-9.65E+01
1.489529843281094E+011,-6.58E+00,-1.34E+02
1.489729909969990E+011,-6.29E+00,-1.72E+02
1.489929976658886E+011,-6.31E+00,1.466603298777243E+002
1.490130043347783E+011,-6.47E+00,1.064905721665521E+002
1.490330110036679E+011,-6.57E+00,6.806169131124759E+001
1.490530176725575E+011,-6.23E+00,2.930485042318981E+001
1.490730243414471E+011,-5.92E+00,-1.27E+01
1.490930310103368E+011,-6.00E+00,-5.45E+01
